animal,loc,ch,bf,bf_deviation,isi_cv,sync_n,r_max,r,d_max,d,sfr,br,bdur_max,bdur,nspikes_burst_max,nspikes_burst,p_bursting_time,p_bursting_spike,ibi_cv,group
E2,B6,10,6967.0,3234.0,0.9335069200025583,15,0.03638429057160889,0.02017668725121916,1.3000196574910559,0.5200057439739864,0.781249999846822,0.016447368417827832,0.292945919999994,0.19412991999999463,6.0,3.75,0.003192926315163355,0.07894736842105263,0.6458036355098403,ET_T
E2,B6,11,7467.0,3734.0,0.9181054865720124,12,0.040921835570134936,0.021316197599260376,1.200028489742825,0.3000121660320552,0.8511513156225903,0.012335526313370872,0.18276352000000173,0.10417493333334231,3.0,3.0,0.0012850526313271005,0.043478260869565216,0.9447080513986765,ET_T
E2,B6,12,7467.0,3734.0,1.0875966209193442,11,0.03854106061911597,0.01996833026528778,1.200028489742825,0.32728599930769664,0.4769736841170071,0.012335526313370872,0.38723584000000244,0.3162112000000074,3.0,3.0,0.003900631578182671,0.07758620689655173,0.8523810819371032,ET_T
E2,B6,13,7467.0,3734.0,1.0229953999312358,14,0.07124126630491819,0.020412544051323336,1.200028489742825,0.40715595102708985,0.9169407892939015,0.024671052626741744,0.289505279999986,0.18389674666666553,4.0,3.1666666666666665,0.0045369263148999,0.08520179372197309,0.6127941296831143,ET_T
E2,B6,14,7467.0,3734.0,0.9735096229034482,12,0.05337976581817736,0.020416338107898863,1.200028489742825,0.35001126392878135,0.5139802630571197,0.0,,,,,,,,ET_T
E2,B6,15,17155.0,13422.0,1.1124834118927966,14,0.034780001272537386,0.013896473463950718,1.4001175026418378,0.8571711114861313,0.4358552630724375,0.012335526313370872,0.43327487999999903,0.26583039999999397,3.0,3.0,0.0032791578940938298,0.08490566037735849,0.6481425137167451,ET_T
E2,C1,0,17155.0,13672.0,1.1051983124398135,8,0.03643921200632814,0.019159586127164292,1.5000495754371443,1.050025962348075,0.37417763150558314,0.0,,,,,,,,ET_T
E2,C1,1,6065.0,2582.0,1.0558818541363872,14,0.06289879912578501,0.018000738671276714,1.5000495754371443,0.35717130930965535,0.9621710524429281,0.028782894731198702,0.1974271999999928,0.13588187428571022,4.0,3.142857142857143,0.003911073683443574,0.09401709401709402,1.485876499254746,ET_T
E2,C1,2,6967.0,3484.0,1.0401668742271737,11,0.05937397443396368,0.025949959188735036,0.20002991794608851,0.05455361398529687,0.3412828946699275,0.012335526313370872,0.5332172800000023,0.42866005333333135,3.0,3.0,0.00528774736738427,0.10843373493975904,0.563879849043111,ET_T
E2,C1,3,6967.0,3484.0,1.0089260741453292,10,0.03707657599365739,0.01970024278068481,0.20002991794608851,0.040005983589217704,0.40296052623678186,0.0,,,,,,,,ET_T
E2,C1,4,6967.0,3484.0,0.8498381611079232,12,0.05353074991701428,0.021278090110792097,1.3000196574910559,0.2500082625728574,0.3453947367743844,0.008223684208913916,0.5331353599999886,0.48422911999999485,3.0,3.0,0.003982147367640239,0.07142857142857142,,ET_T
E2,C1,5,6065.0,2582.0,1.2200066599337636,11,0.05706234920861974,0.024397297443477683,1.5000495754371443,0.28184444718235024,0.3495065788788414,0.008223684208913916,0.5452595200000019,0.5066342400000003,3.0,3.0,0.0041663999991831055,0.07058823529411765,,ET_T
E2,C1,6,6967.0,3484.0,0.84283868499746,9,0.055861985559521155,0.017556695853310014,1.3000196574910559,0.5000165251457148,0.3988486841323249,0.012335526313370872,0.403701759999997,0.306626559999998,3.0,3.0,0.003782399999258368,0.09278350515463918,0.8293594865989867,ET_T
E2,C1,7,17155.0,13672.0,1.0526053314181134,8,0.03426854205132729,0.0157318305677426,1.5000495754371443,1.025022222604814,0.6003289472507158,0.0,,,,,,,,ET_T
E2,C1,8,17155.0,13672.0,1.3786522632831038,6,0.03643921200632814,0.015812640868723523,1.5000495754371443,0.9000180913183854,1.2870065786950278,0.03700657894011262,5.446696959999997,0.7250011022222288,23.0,5.555555555555555,0.026829810521055566,0.1597444089456869,1.5771527515842954,ET_T
E2,C1,9,6967.0,3484.0,1.0781134453739771,13,0.055861985559521155,0.014603991161522004,1.3000196574910559,0.3307783698742573,1.2006578945014317,0.008223684208913916,0.11665407999999644,0.1086668800000048,3.0,3.0,0.0008936421050879827,0.02054794520547945,,ET_T
E2,C1,10,6967.0,3484.0,0.9750794013416991,10,0.04726938427286027,0.020403991702592345,0.20002991794608851,0.06000897538382656,1.7845394733343196,0.02055921052228479,0.08912896000001069,0.06945177600000178,3.0,3.0,0.0014278736839306028,0.03456221198156682,0.47649153449474974,ET_T
E2,C1,11,6967.0,3484.0,0.8652038605663015,9,0.05353074991701428,0.017500229824004235,0.20002991794608851,0.02222554643845428,0.5345394735794045,0.0,,,,,,,,ET_T
E2,C1,12,6967.0,3484.0,0.8956020615691522,10,0.028629450435571784,0.01468232383914454,1.3000196574910559,0.30000991508742886,0.28782894731198705,0.0,,,,,,,,ET_T
E2,C1,13,6967.0,3484.0,0.9052347937716426,10,0.05937397443396368,0.024620633497711604,0.20002991794608851,0.040005983589217704,0.386513157818954,0.0,,,,,,,,ET_T
E2,C1,14,6967.0,3484.0,0.9967607977050402,8,0.06289879912578501,0.01847010612624537,0.20002991794608851,0.05000747948652213,0.9498355261295572,0.0,,,,,,,,ET_T
E2,C1,15,6065.0,2582.0,1.0873378425669766,9,0.03021044238573965,0.015022750502029981,1.5000495754371443,0.588918710899532,0.3495065788788414,0.004111842104456958,0.42926079999998024,0.42926079999998024,4.0,4.0,0.0017650526312327959,0.047058823529411764,,ET_T
E2,C3,0,13934.0,10201.0,0.9928821482774963,8,0.03735147928760813,0.01600196953869336,1.0,0.42498947086404715,0.485197368325921,0.008223684208913916,0.17047551999999655,0.13574143999998967,3.0,3.0,0.0011162947366231506,0.05084745762711865,,ET_T
E2,C3,1,9853.0,6120.0,1.0157804616408113,12,0.060215054229866706,0.029068215612764136,0.5000254938819325,0.24165938748271212,0.9128289471894446,0.0,,,,,,,,ET_T
E2,C3,2,11318.0,7585.0,1.1062194366779983,11,0.06240620704655453,0.025822063152676843,0.7000095741288066,0.218176194879498,0.4358552630724375,0.0,,,,,,,,ET_T
E2,C3,3,11318.0,7585.0,0.9549531003040924,6,0.058128123079717715,0.02108604141946666,0.30001139681578814,0.16666490932129407,0.5098684209526627,0.012335526313370872,0.1861222400000031,0.1376529066666592,3.0,3.0,0.0016980210522985592,0.07258064516129033,0.6213062977193176,ET_T
E2,C3,4,11318.0,7585.0,1.0622976882629798,10,0.058128123079717715,0.024562067570677276,0.7000095741288066,0.2199973536174639,0.5180921051615767,0.0,,,,,,,,ET_T
E2,C3,5,9853.0,6120.0,1.0346321845878779,14,0.05800391954938278,0.01980365261479493,0.5000254938819325,0.2571336597255348,1.747532894394207,0.02055921052228479,0.10313727999999855,0.0641761279999983,3.0,3.0,0.0013194105260570606,0.03529411764705882,0.9008258304641905,ET_T
E2,C3,6,9853.0,6120.0,0.8656345678664904,10,0.05367677486140764,0.025196815272659545,0.5000254938819325,0.2199954063427604,0.5962171051462588,0.008223684208913916,0.24805376000000479,0.18997248000000155,3.0,3.0,0.0015622736839042274,0.041379310344827586,,ET_T
E2,C3,7,13934.0,10201.0,0.9216972300513343,12,0.03330519885893134,0.017086440662812053,1.0,0.39998846255366877,0.6661184209220271,0.008223684208913916,0.25329664000000207,0.16121855999999468,3.0,3.0,0.0013258105260557968,0.037037037037037035,,ET_T
E2,C3,8,9853.0,6120.0,1.096774088736134,10,0.054571068845952475,0.02606037446568999,0.5000254938819325,0.2499944489298797,0.386513157818954,0.012335526313370872,0.41394176000000016,0.2996906666666632,3.0,3.0,0.003696842104538283,0.09574468085106383,0.6682402301828139,ET_T
E2,C3,9,6967.0,3234.0,0.9523531038092659,12,0.05367677486140764,0.019527292938209276,1.0,0.6833448707796647,0.48108552622146405,0.012335526313370872,0.4975820800000008,0.3280349866666654,4.0,3.3333333333333335,0.0040464842097329146,0.08547008547008547,0.24839422947992212,ET_T
E2,C3,10,9193.0,5460.0,0.9865433423159626,14,0.060215054229866706,0.027246918736796737,0.6000018226869815,0.33572655131539586,0.8018092103691067,0.0,,,,,,,,ET_T
E2,C3,11,13934.0,10201.0,0.9667632745137177,7,0.07523904246289985,0.023299409094317568,0.6000018226869817,0.34284641502387253,1.4268092102465644,0.008223684208913916,0.2657484799999992,0.20869119999999697,5.0,4.5,0.0017162105259792707,0.025936599423631124,,ET_T
E2,C3,12,13001.0,9268.0,0.9937860967779151,3,0.07523904246289985,0.03706765793895438,0.20000355299390893,0.16666465962170082,3.7458881571602882,0.03700657894011262,0.050544640000012464,0.03913955555555296,3.0,3.0,0.0014484210523474938,0.029637760702524697,0.8323626082127861,ET_T
E2,C3,13,11318.0,7585.0,1.0869609271838558,11,0.06240620704655453,0.022934212705613407,0.7000095741288066,0.199995823947964,0.44407894728135144,0.012335526313370872,0.4029644800000085,0.28865877333333384,3.0,3.0,0.0035607578940386976,0.08333333333333333,0.4928248586960162,ET_T
E2,C3,14,11318.0,7585.0,1.0005127271497651,11,0.05863479616954965,0.020988255264944754,0.7000095741288066,0.24544805177687923,0.9128289471894446,0.0,,,,,,,,ET_T
E2,C3,15,13934.0,10201.0,1.161514814580603,9,0.054571068845952475,0.016913035129377255,1.0,0.4333211414478273,0.29605263152090094,0.004111842104456958,0.5497651199999893,0.5497651199999893,4.0,4.0,0.002260547367977788,0.05555555555555555,,ET_T
E2,C6,0,9853.0,6603.0,0.9020860652333539,9,0.03453418753549726,0.013804688609448883,0.19998408024687417,0.07777550636772629,0.4975328951270431,0.0,,,,,,,,ET_T
E2,C6,1,9853.0,6603.0,0.9490814406241954,8,0.04787105749877384,0.020914150002015824,0.49997450611806743,0.1499966920218298,0.3906250003063561,0.0,,,,,,,,ET_T
E2,C6,2,11318.0,8068.0,1.2178942066049507,8,0.07985380595506955,0.02942173729681586,0.29999042587119346,0.08749725738899704,0.24671052650927755,0.0,,,,,,,,ET_T
E2,C6,3,11318.0,8068.0,1.1294312412670595,6,0.05078960898241869,0.015790823316032536,0.30001139681578814,0.1499971850505742,0.7319078953108568,0.008223684216975918,0.23322623999999958,0.19296256000000112,3.0,3.0,0.0015868631591392777,0.033707865168539325,,ET_T
E2,C6,4,11318.0,8068.0,0.8948048286824882,8,0.07985380595506955,0.02336651372631744,0.29999042587119346,0.1124952674198563,0.4440789477166996,0.008223684216975918,0.26861567999998215,0.19263487999999285,3.0,3.0,0.001584168422294991,0.05555555555555555,,ET_T
E2,C6,5,9853.0,6603.0,0.9154546128664621,9,0.06277633549170604,0.026438944790993037,0.49997450611806743,0.1555486826304976,0.5468750004288986,0.0,,,,,,,,ET_T
E2,C6,6,9193.0,5943.0,1.0404757072768813,8,0.025681253574293295,0.014476185995045228,0.6000018226869815,0.2375181599262503,0.4194078950657718,0.012335526325463878,0.43581439999999816,0.4183108266666598,3.0,3.0,0.005160084214573139,0.08823529411764706,0.955590271937602,ET_T
E2,C6,7,9853.0,6603.0,0.8849506382256687,9,0.04787105749877384,0.02148582761696172,0.19998408024687417,0.05555505300696249,0.35361842132996446,0.0,,,,,,,,ET_T
E2,C6,8,9853.0,6603.0,1.0342294862681745,5,0.030689049980054436,0.015433084490153803,0.39998763324078285,0.1199943426975314,0.35361842132996446,0.0,,,,,,,,ET_T
E2,C6,9,9853.0,6603.0,0.9081812391006002,5,0.022950149390392402,0.014378999144203115,0.19998408024687417,0.039996816049374835,0.44819078982518756,0.008223684216975918,0.3460300800000198,0.27004928000000916,4.0,3.5,0.0022208000017417857,0.06422018348623854,,ET_T
E2,C6,10,13934.0,10684.0,0.9854014927122332,6,0.056510803188544526,0.016160152211154754,0.6000018226869817,0.41665368542278286,11.554276324851164,0.03700657897639163,0.03162112000001116,0.016693475555556683,4.0,3.111111111111111,0.0006177684215371715,0.0099644128113879,0.8780711256961132,ET_T
E2,C6,11,13001.0,9751.0,0.9734776424392784,8,0.04880897863399885,0.016671561375491424,0.39998763324078285,0.24999957305562742,0.5797697372968023,0.0,,,,,,,,ET_T
E2,C6,12,11318.0,8068.0,1.0084987626311959,6,0.05078960898241869,0.01526377296142327,0.30001139681578814,0.1166665050094285,0.8470394743485196,0.008223684216975918,0.37732351999999025,0.3220275199999918,5.0,4.5,0.0026482526336558294,0.043689320388349516,,ET_T
E2,C6,13,11318.0,8068.0,0.9676923791789259,5,0.029264300894434908,0.014288451812740643,0.20000355299390885,0.07999752664815658,0.5139802635609949,0.008223684216975918,0.27090943999999695,0.21315583999999888,3.0,3.0,0.001752926317164235,0.048,,ET_T
E2,C6,14,11318.0,8068.0,0.9697863428050796,11,0.02661228907072447,0.012105902880267227,0.30001139681578814,0.16362961608320553,0.35773026343845243,0.0,,,,,,,,ET_T
E2,C6,15,9853.0,6603.0,0.8618433706670979,3,0.03453418753549726,0.024438333572404814,0.0,0.0,0.3947368424148441,0.004111842108487959,0.6334054400000042,0.6334054400000042,4.0,4.0,0.0026044631599373607,0.041666666666666664,,ET_T
E3,10,0,16006.0,11080.0,1.4623650392767562,31,0.13059789110295483,0.058096242566681715,1.4999937718055105,0.6838866759955953,0.9835100120547551,0.029446407546549553,17.593466879999994,3.7281955840000007,72.0,18.6,0.10978196657971034,0.5568862275449101,1.6683857736878123,NE
E3,10,1,13934.0,9008.0,1.7589792335599421,31,0.17903776308554928,0.095114946521427,1.2999904258711936,0.5935625842833231,1.248527679973701,0.041224970565169376,25.221365759999998,3.6461889828571463,133.0,23.0,0.15031403349333072,0.7594339622641509,-122.01408633831782,NE
E3,10,2,13934.0,9008.0,2.7709955097265637,31,0.15186716654968221,0.09727747009645436,1.2999904258711936,0.5935625842833231,1.7903415788302128,0.08833922263964866,25.620070400000003,1.732684458666669,207.0,17.466666666666665,0.15306399815841398,0.8618421052631579,6.911100033935241,NE
E3,10,3,13001.0,8075.0,2.1598784902665487,31,0.1551798359712449,0.09316899659982751,1.2000035529939088,0.600013350275406,1.4958775033647174,0.041224970565169376,19.415040000000005,3.048500662857143,152.0,28.142857142857142,0.12567435009418504,0.7755905511811023,3.1586999997007554,NE
E3,10,4,17155.0,12229.0,1.862106876037162,31,0.1493073567709196,0.08898632558949683,1.6000100833622495,0.7484133286128463,2.2673733810843157,0.18845700829791714,19.02034943999999,0.6178841600000009,182.0,9.25,0.11644460026827173,0.7688311688311689,5.491400559447507,NE
E3,10,5,16006.0,11080.0,1.0208371265774085,31,0.047622057352629255,0.033769128960834664,1.4999937718055105,0.6838866759955953,8.062426386245267,0.10600706716757839,0.24657920000001354,0.02964593777777856,15.0,4.388888888888889,0.003142678917254822,0.0577063550036523,1.8051757559188975,NE
E3,10,6,13934.0,9008.0,2.936151136195299,31,0.1618995154075763,0.09942819075494076,1.2999904258711936,0.5935625842833231,2.2379269735377663,0.23557126037239642,25.64644863999999,0.7066009600000036,259.0,10.5,0.16645487872754614,1.105263157894737,11.118043588164655,NE
E3,10,7,13934.0,9008.0,1.9878817123280286,31,0.13987797627930254,0.08064125378288166,1.2999904258711936,0.5935625842833231,1.5547703184578163,0.041224970565169376,19.401850880000012,2.8191948800000057,141.0,25.0,0.11622122594547644,0.6628787878787878,3.914977600994599,NE
E3,10,8,13934.0,9008.0,1.371120459531593,30,0.1251577680807979,0.05122069286232027,1.2999904258711936,0.5733470064945643,0.8657243818685568,0.035335689055859466,17.59977472,3.370816853333333,59.0,14.0,0.11911013619363729,0.5714285714285714,1.8748828202859222,NE
E3,10,9,17155.0,12229.0,1.5826574484804725,31,0.17903776308554928,0.0660342437109126,1.6000100833622495,0.7484133286128463,0.8303886928126974,0.053003533583789196,9.39991040000001,1.5127165155555578,40.0,9.222222222222221,0.08017932063500158,0.5886524822695035,2.2703516239681445,NE
E3,10,10,13934.0,9008.0,2.1443032287659287,31,0.1618995154075763,0.09743524426444464,1.2999904258711936,0.5935625842833231,1.643109541097465,0.07656065962102884,25.620070400000003,2.190169009230776,181.0,19.615384615384617,0.1676807840282434,0.9139784946236559,10.36376399083745,NE
E3,10,11,6065.0,1139.0,1.7449495081477753,31,0.15493140930434549,0.07934802345076229,1.5000495754371443,0.8193721378884199,1.0954063607316433,0.041224970565169376,18.818007039999998,2.740891062857137,91.0,16.428571428571427,0.11299315338862126,0.6182795698924731,2.4554100881425915,NE
E3,10,12,13001.0,8075.0,2.547843851083168,31,0.15380350643385782,0.09678019434650616,1.2000035529939088,0.600013350275406,2.179034158444667,0.13545347471412794,25.42026751999998,1.162747547826085,248.0,14.91304347826087,0.15749819556837488,0.927027027027027,7.147872431300684,NE
E3,10,13,16006.0,11080.0,1.2802235983630579,31,0.11357893275239697,0.07504197704364299,1.4999937718055105,0.6838866759955953,2.514723204475332,0.1648998822606775,17.021583359999994,0.6328320000000005,128.0,7.892857142857143,0.10435392229078914,0.5175644028103045,4.012603729474597,NE
E3,10,14,17155.0,12229.0,2.7528469231899253,31,0.15359619233541796,0.0945392961027616,1.6000100833622495,0.7484133286128463,1.9316843350536508,0.09422850414895857,19.433963519999992,1.2425728000000014,196.0,16.1875,0.1170857762401832,0.7896341463414634,3.5034795889400545,NE
E3,10,15,13934.0,9008.0,1.9217155856379282,31,0.15432252197299207,0.08966985568557787,1.2999904258711936,0.5935625842833231,1.1896348648806019,0.041224970565169376,18.59346432000001,2.929939017142861,112.0,23.714285714285715,0.12078664973945573,0.8217821782178217,3.354882425233956,NE
E3,10,16,6065.0,1139.0,1.739674271598671,31,0.16327847319346672,0.09441783934830174,1.5000495754371443,0.8193721378884199,1.9493521795815805,0.08244994113033875,18.217943039999994,1.3373322971428547,162.0,15.642857142857142,0.11026296917112907,0.6616314199395771,4.03034559375754,NE
E3,10,17,5659.0,733.0,1.6531952498313907,31,0.1863940489439514,0.09174186024713898,1.6000100833622495,0.9032099832449596,3.239104830120451,0.3003533569748054,41.401958399999984,1.332419162352941,352.0,15.803921568627452,0.40019656831026407,1.4654545454545456,-20117.81836162411,NE
E3,10,18,6065.0,1139.0,2.7991464168043425,31,0.2890118224083919,0.1311382816217445,1.5000495754371443,0.8193721378884199,2.497055359947402,0.3886925796144541,25.420349440000024,0.4181842230303043,281.0,8.045454545454545,0.16254510440371517,1.2523584905660377,13.746820335426058,NE
E3,10,19,6065.0,1139.0,2.8258990602526124,31,0.2890118224083919,0.13573285442992958,1.5000495754371443,0.8193721378884199,2.6678445237173896,0.40047114263307393,25.420185600000025,0.3929883105882381,307.0,7.897058823529412,0.15738047778271302,1.185430463576159,13.585095307477282,NE
E3,10,20,17155.0,12229.0,1.0272107194854063,31,0.12370762414391001,0.061918533442749286,1.6000100833622495,0.7484133286128463,8.227326268505944,0.36513545357721444,0.09854975999999738,0.01149654709677468,6.0,3.370967741935484,0.0041977969387526305,0.14960629921259844,4.667512184995973,NE
E3,10,21,17155.0,12229.0,1.0439007001956886,31,0.12855557002635185,0.04877110896945988,1.6000100833622495,0.7484133286128463,11.513545350700875,0.31213191999342527,0.03186687999999549,0.00831410716980927,5.0,3.30188679245283,0.0025950982339436705,0.08951406649616368,2.0320477832806287,NE
E3,10,22,5659.0,733.0,2.3606179335495274,31,0.25385452299036293,0.12749799843295548,1.6000100833622495,0.9032099832449595,2.5795053010777407,0.35924617206790455,25.246023680000008,0.4482434098360645,276.0,8.163934426229508,0.16102972913827107,1.1369863013698631,7.5553592945099055,NE
E3,10,23,6065.0,1139.0,2.1991315047350777,31,0.24835231809643835,0.11492587525066826,1.5000495754371443,0.81937213788842,3.162544170499422,0.4829210837634127,41.40204032,0.5458559375609737,428.0,8.914634146341463,0.2636053409456392,1.361266294227188,1528.7818771301181,NE
E3,10,24,6500.0,1574.0,1.789728310644555,31,0.13856820076417095,0.06418006750860346,1.4001175026418378,0.7935832158767282,1.3015312135574904,0.029446407546549553,18.021253119999983,3.6143759359999876,111.0,25.2,0.10643038683789714,0.5701357466063348,2.0931523069103153,NE
E3,10,25,6065.0,1139.0,1.727518378466563,31,0.1760478338703788,0.09457234427035839,1.5000495754371443,0.8193721378884199,2.4028268557984434,0.2591283864096361,25.220218879999976,0.5930672872727268,232.0,8.795454545454545,0.15368056918332182,0.9485294117647058,11.27819144472929,NE
E3,10,26,5659.0,733.0,2.859290919634338,31,0.28772449838909714,0.13552125571959517,1.6000100833622495,0.9032099832449596,2.555948175040501,0.3886925796144541,25.420349440000024,0.4084642909090919,295.0,8.287878787878787,0.15876703891384375,1.26036866359447,13.654360590944076,NE
E3,10,27,6065.0,1139.0,2.5053114674755133,31,0.2543651953984429,0.12402905828534369,1.5000495754371443,0.8193721378884199,3.0624263848411535,0.46525323923548295,41.42014464000002,0.5499776972151885,439.0,9.354430379746836,0.25587890513663814,1.4211538461538462,-32540.418686362536,NE
E3,10,28,13934.0,9008.0,1.4796428668437973,31,0.2002224193710392,0.10321111267072335,1.2999904258711936,0.5935625842833231,3.3804475863438888,0.3710247350865244,25.220300800000018,0.4176359619047644,265.0,7.428571428571429,0.154953272128321,0.8153310104529616,5.359876042482473,NE
E3,10,29,17155.0,12229.0,0.9895180085070313,31,0.12855557002635185,0.04622337121820132,1.6000100833622495,0.7484133286128463,12.709069497090788,0.2767962309375658,0.014991360000010445,0.0052603097872345505,5.0,3.1914893617021276,0.0014560339226705123,0.06950880444856349,2.339010104107364,NE
E3,10,30,6065.0,1139.0,2.664588064597503,31,0.28772449838909714,0.12654716045126604,1.5000495754371443,0.8193721378884199,2.6266195531522203,0.39458186112376403,25.420349440000024,0.3975822137313439,292.0,7.82089552238806,0.1568787298438198,1.1748878923766817,6.983117023295679,NE
E3,10,31,6065.0,1139.0,1.174452888876233,30,0.05145930354932853,0.02916312007438577,1.5000495754371443,0.8066835452198312,45.259128399046666,0.15901060075136758,0.030064640000006193,0.007211994074076771,13.0,4.555555555555555,0.0011467835103342503,0.01600520494469746,3.3744360847607524,NE
E3,12,0,15458.0,10179.0,1.3463513576244863,31,0.17742521331913552,0.029573859716365728,0.4001198717897742,0.04516905967057265,4.193168428740969,0.3828032975676447,40.24352768,0.9927166424615407,361.0,13.138461538461538,0.38001520428455826,1.199438202247191,5.923746001303344,NE
E3,12,1,15458.0,10179.0,1.3134210988727133,31,0.20129035235344747,0.05441786683483324,0.4001198717897742,0.04516905967057265,4.452296814786759,0.34157832706035984,24.82552831999999,0.4545317075862062,263.0,8.706896551724139,0.155258180273185,0.667989417989418,4.343402573540026,NE
E3,12,2,15458.0,10179.0,1.7839309137012884,31,0.16764658496128448,0.07576104719263503,0.4001198717897742,0.04516905967057265,3.009422847031791,0.3710247345655633,40.799600639999994,1.0674761142857165,336.0,12.666666666666666,0.3960600419579369,1.5616438356164384,285.90322660273523,NE
E3,12,3,15458.0,10179.0,1.5136403700371852,31,0.19113637611266593,0.06961759105048013,0.4001198717897742,0.04516905967057265,3.8928150721878945,0.40047114207076673,40.61085696000001,0.6248448000000026,371.0,9.382352941176471,0.25023231067298085,0.9652042360060514,9.498070885800058,NE
E3,12,4,13931.0,8652.0,1.7774478098093829,31,0.18766529939308488,0.06507168875216217,0.2500650221450438,0.154883625573166,2.938751469019303,0.3828032975676447,41.649766399999976,1.0519385009230768,353.0,12.661538461538461,0.4026855269917186,1.6492985971943888,-103028.95281280816,NE
E3,12,5,16567.0,11288.0,1.029984039576047,30,0.10784448242551538,0.043123743580426775,0.5000785792835414,0.1283073274468559,5.047114246391869,0.2885747935509937,19.01395968,0.4086771461224465,206.0,7.795918367346939,0.11793392307129427,0.4457409568261377,5.035767137688095,NE
E3,12,6,11714.0,6435.0,1.269866477446668,31,0.17689813080984593,0.04931469815220825,0.5000785792835415,0.39042982967419815,7.703180203361219,0.49469964608741773,37.89348863999999,0.4751155199999979,538.0,10.523809523809524,0.2350394795946384,0.6758409785932722,7.742586390670073,NE
E3,12,7,15458.0,10179.0,1.1390063621035358,31,0.25443717760704004,0.05349451962505281,0.4001198717897742,0.04516905967057265,5.853945812034443,0.25912838604579025,9.402777600000007,0.23890106181817927,106.0,6.568181818181818,0.06190604657357036,0.29074446680080485,3.06712983974336,NE
E3,12,8,15458.0,10179.0,1.471554014835932,29,0.17742521331913552,0.02315100683659036,0.4001198717897742,0.04828416723406041,3.1802120105619713,0.24734982304370887,40.80599040000001,1.0084117942857178,300.0,10.571428571428571,0.24943047887176123,0.8222222222222222,471.0835055808324,NE
E3,12,9,13931.0,8652.0,1.325130883345694,31,0.13758942764878954,0.03665328730564977,0.2500650221450438,0.15488362557316607,3.221436981069256,0.2650176675468309,24.401592319999992,0.8902428444444427,195.0,10.4,0.23593008218492242,0.8555758683729433,4.328539258882895,NE
E3,12,10,15458.0,10179.0,1.763895721826413,31,0.19113637611266593,0.07444123785067834,0.4001198717897742,0.04516905967057265,3.1978798550650933,0.3474676085614006,41.40466176000001,0.7273885071186458,381.0,10.05084745762712,0.2527439450635631,1.0920810313075506,1285.19208095919,NE
E3,12,11,15458.0,10179.0,1.2051983182940276,31,0.18788472330785144,0.05814491975649703,0.4001198717897742,0.04516905967057265,3.8339222571774876,0.29446407505203437,0.23060480000000894,0.02985328640000205,13.0,3.7,0.008790720367040079,0.28417818740399386,4.014733162936362,NE
E3,12,12,15458.0,10179.0,1.3281688164211793,31,0.1331126969884902,0.06445973143601991,0.4001198717897742,0.04516905967057265,3.9988221392066268,0.3710247345655633,41.296445439999985,0.6779335111111112,380.0,9.587301587301587,0.25153010101310036,0.8895434462444771,15.693369909241472,NE
E3,12,13,15458.0,10179.0,1.9556804708731492,30,0.18766529939308488,0.06442156188845048,0.4001198717897742,0.04500840453538314,2.2850412224037866,0.2414605415426682,41.649766399999976,1.0701149658536573,287.0,10.682926829268293,0.25839053916793797,1.1288659793814433,-108684.74729063499,NE
E3,12,14,12998.0,7719.0,1.3101965162717857,31,0.17689813080984593,0.05129850199117487,0.3500227257481587,0.2452144875431824,7.061248519747784,0.4652532385822143,36.03423232,0.48221637670885964,492.0,10.30379746835443,0.224352730961178,0.6788990825688074,11.285068316534934,NE
E3,12,15,15458.0,10179.0,1.3835545760363936,31,0.25443717760704004,0.05826551850754829,0.4001198717897742,0.04516905967057265,4.62897525981798,0.35335689006244125,23.80742656000001,0.43205563733333424,258.0,8.45,0.15266983634205297,0.6450381679389313,4.443951914211596,NE
E3,12,16,15458.0,10179.0,1.8604075141697989,30,0.1355698159418051,0.02751429761246676,0.4001198717897742,0.04334273807646616,1.0070671366779576,0.029446407505203435,25.403146240000012,5.666947072000011,98.0,27.8,0.16687123279253174,0.8128654970760234,2.048319246137275,NE
E3,12,17,15458.0,10179.0,1.694577254375145,31,0.14021699868852822,0.03968625499194585,0.4001198717897742,0.04516905967057265,1.3309776192351954,0.04122497050728481,25.40216319999999,3.962692754285718,121.0,23.714285714285715,0.16336189192485995,0.7345132743362832,2.302382652281456,NE
E3,12,18,15458.0,10179.0,2.4334179430052956,29,0.1973303925097387,0.07797693833104165,0.4001198717897742,0.043113566502335415,1.7196701983038807,0.05300353350936619,25.43960064000001,2.85320078222222,202.0,28.77777777777778,0.15122972326946527,0.886986301369863,4.388559843011683,NE
E3,12,19,15458.0,10179.0,2.1355574247665343,29,0.18396517894963707,0.0736441165872917,0.4001198717897742,0.043113566502335415,2.073027088366322,0.14723203752601718,25.60434176000001,1.4859141119999992,227.0,18.36,0.2187741622984224,1.3039772727272727,7.384376557844146,NE
E3,12,20,15458.0,10179.0,1.222243430954054,29,0.1430946321578325,0.054348789300623486,0.4001198717897742,0.046560418484879115,2.7326266164828787,0.1354534745239358,1.8460672000000216,0.14870617043477993,29.0,5.6521739130434785,0.02014276746853952,0.2801724137931034,1.8405928036388128,NE
E3,12,21,15458.0,10179.0,1.7151831395674517,31,0.13850968877545028,0.06102637335710209,0.4001198717897742,0.04516905967057265,1.0718492331894052,0.047114252008325495,25.244139520000004,3.2100044799999985,98.0,16.0,0.15123696001857379,0.7032967032967034,5.824576428638323,NE
