animal,avg_ibi,avg_spikes_burst,bf,bfr,group,max_spikes_burst,max_sync_bf_dist,max_sync_coef,mean_sync_bf_dist,mean_sync_coef,p_bursting_spikes,p_bursting_time,sfr,sync_n
E2,,,18386.0,0.0,ET,,5385.0,0.014780115186661155,3964.25,0.01133183304614541,0.0,0.0,0.6484375024156179,4
E2,43.635425090789795,3.5,17155.0,0.01562500005820766,ET,4.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,4.3478260869565215,0.3298558307061189,1.2578125046857167,3
E2,19.26098930835724,3.0,17155.0,0.02343750008731149,ET,3.0,5385.0,0.014780115186661155,3964.25,0.01133183304614541,9.473684210526317,0.3274882224481114,0.7421875027648639,4
E2,,4.0,17155.0,0.00781250002910383,ET,4.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,1.8181818181818181,0.07859207719039946,1.7187500064028427,3
E2,20.269397258758545,3.25,13934.0,0.03125000011641532,ET,4.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,3.0303030303030303,0.15123225804877377,3.3515625124855433,3
E2,5.6147966384887695,3.0,13934.0,0.01562500005820766,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,4.580152671755725,0.12819208252501518,1.0234375038126018,3
E2,,,14934.0,0.0,ET,,5385.0,0.014780115186661155,3964.25,0.01133183304614541,0.0,0.0,0.5859375021827873,4
E2,3.4158999919891357,3.0,17155.0,0.01562500005820766,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,3.0927835051546393,0.09843204207134262,1.515625005646143,3
E2,,,17155.0,0.0,ET,,5385.0,0.014780115186661155,3964.25,0.01133183304614541,0.0,0.0,1.0390625038708095,4
E2,,3.0,17155.0,0.00781250002910383,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,1.8181818181818181,0.08025597810840598,1.289062504802132,3
E2,6.320175747076671,3.230769230769231,19706.0,0.1015625003783498,ET,4.0,5385.0,0.014780115186661155,3964.25,0.01133183304614541,3.6585365853658534,0.17503984337687434,8.968750033411197,4
E2,27.839392344156902,3.0,17155.0,0.03125000011641532,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,4.958677685950414,0.20204782561230594,1.890625007043127,3
E2,12.829131603240967,3.6,18386.0,0.0781250002910383,ET,6.0,5385.0,0.014780115186661155,3964.25,0.01133183304614541,4.81283422459893,0.2291519203377959,5.843750021769665,4
E2,11.760568290948868,3.111111111111111,17155.0,0.07031250026193447,ET,4.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,2.3952095808383236,0.09638406372213387,9.132812534022378,3
E2,63.22454500198364,3.0,19706.0,0.01562500005820766,ET,3.0,5385.0,0.014780115186661155,3964.25,0.01133183304614541,3.076923076923077,0.09872000701248648,1.523437505675247,4
E2,19.670439163843792,3.0,18386.0,0.05468750020372681,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,8.366533864541832,0.3773441552271849,1.9609375073050614,3
E2,,,18386.0,0.0,ET,,5385.0,0.014780115186661155,3964.25,0.01133183304614541,0.0,0.0,0.26562500098953024,4
E2,,3.0,17155.0,0.00781250002910383,ET,3.0,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,3.8461538461538463,0.1603521412624126,0.6093750022700988,3
E2,,,17155.0,0.0,ET,,3221.0,0.010241495985531805,1073.6666666666667,0.008549940502853572,0.0,0.0,0.22656250084401108,3
E2,,,16006.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.3828125014260877,1
E2,,,16006.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.460937501717126,2
E2,,,16006.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.01562500005820766,1
E2,,,17155.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.0,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.11718750043655746,1
E2,,3.0,17155.0,0.00781250002910383,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,7.6923076923076925,0.44265594498312455,0.3046875011350494,2
E2,7.371994415918986,3.3125,17155.0,0.1250000004656613,ET,5.0,4154.0,0.030784723871691823,4154.0,0.030784723871691823,4.260450160771704,0.24547129960906244,9.718750036205165,1
E2,11.268943810462952,3.0,17155.0,0.08593750032014214,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,5.9459459459459465,0.2852480869190696,4.335937516152626,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.6796875025320332,1
E2,,,18386.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.13281250049476512,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.00781250002910383,1
E2,,,17155.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.02343750008731149,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.05468750020372681,1
E2,,,16006.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.04687500017462298,2
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,4154.0,0.030784723871691823,4154.0,0.030784723871691823,25.0,1.5232959818962812,0.09375000034924597,1
E2,,3.0,14934.0,0.00781250002910383,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,23.076923076923077,0.2735039229449031,0.1015625003783498,2
E2,75.19100904464722,3.0,14934.0,0.01562500005820766,ET,3.0,4154.0,0.030784723871691823,4154.0,0.030784723871691823,4.958677685950414,0.28803199636948107,0.9453125035215635,1
E2,49.16776931285858,3.0,13001.0,0.02343750008731149,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,2.857142857142857,0.1060478393213743,2.4609375091677066,2
E2,,3.0,14934.0,0.00781250002910383,ET,3.0,4154.0,0.030784723871691823,4154.0,0.030784723871691823,15.789473684210526,0.30886400606060027,0.14843750055297278,1
E2,,,14934.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.02343750008731149,2
E2,,,16006.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.00781250002910383,1
E2,,,18386.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.0,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.07031250026193447,1
E2,,3.0,17155.0,0.00781250002910383,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,6.25,0.32160002858042724,0.37500000139698386,2
E2,,3.0,16006.0,0.00781250002910383,ET,3.0,4154.0,0.030784723871691823,4154.0,0.030784723871691823,1.6853932584269662,0.06422400498473646,1.3906250051804818,1
E2,1.5961291790008545,3.0,17155.0,0.01562500005820766,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,9.230769230769232,0.4858879390578268,0.507812501891749,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.01562500005820766,1
E2,,3.0,17155.0,0.00781250002910383,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,10.344827586206897,0.4283521340353494,0.22656250084401108,2
E2,,,17155.0,0.0,ET,,4154.0,0.030784723871691823,4154.0,0.030784723871691823,0.0,0.0,0.2500000009313226,1
E2,,,14934.0,0.0,ET,,3221.0,0.024078526499664066,2646.5,0.020789626717739658,0.0,0.0,0.27343750101863407,2
E2,84.47913956642151,3.0,14934.0,0.01562500005820766,ET,3.0,3221.0,0.024078526499664066,2646.5,0.020789626717739658,7.6923076923076925,0.41657611882901235,0.6093750022700988,2
E2,,,13001.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.00781250002910383,1
E2,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,,3.0,11318.0,0.00781250002910383,ET,3.0,3005.0,0.3015035712444841,3005.0,0.3015035712444841,4.918032786885246,0.2937279652570485,0.47656250177533366,1
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,4.054054054054054,0.1276800413715841,0.5781250021536835,0
E2,,4.0,13934.0,0.00781250002910383,ET,4.0,3005.0,0.3015035712444841,3005.0,0.3015035712444841,19.047619047619047,0.8330239014067646,0.16406250061118044,1
E2,,3.0,13001.0,0.00781250002910383,ET,3.0,,0.0,,0.0,14.285714285714285,0.8983681011884216,0.16406250061118044,0
E2,7.334931247374591,3.0,13001.0,0.14062500052386895,ET,3.0,3005.0,0.3015035712444841,3005.0,0.3015035712444841,1.9285714285714284,0.09350404178166405,21.875000081490725,1
E2,11.954401195049286,4.2,13934.0,0.03906250014551915,ET,6.0,,0.0,,0.0,2.7704485488126647,0.16953591320490805,5.9218750220607035,0
E2,,,13934.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.14843750055297278,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.1015625003783498,0
E2,,,,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.04687500017462298,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
E2,,,13001.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.08593750032014214,1
E2,,3.0,14934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,20.0,0.1042559746811389,0.11718750043655746,0
E2,,,13934.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.01562500005820766,1
E2,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E2,,,9193.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.06250000023283064,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.04687500017462298,0
E2,,,13001.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.05468750020372681,1
E2,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.07031250026193447,0
E2,,,13934.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.0,1
E2,,,11318.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,40.11796462535858,3.6666666666666665,13001.0,0.02343750008731149,ET,5.0,3005.0,0.3015035712444841,3005.0,0.3015035712444841,2.3157894736842106,0.11487994385838488,3.7109375138243195,1
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,2.272727272727273,0.058655999819397925,1.0312500038417056,0
E2,7.610398006439209,3.25,13001.0,0.1250000004656613,ET,4.0,3005.0,0.3015035712444841,3005.0,0.3015035712444841,2.1044111695669767,0.10390356221759156,19.304687571915565,1
E2,8.47488232759329,3.5,13001.0,0.10937500040745363,ET,8.0,,0.0,,0.0,3.1963470319634704,0.18848013203024913,11.976562544616172,0
E2,,,13934.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.05468750020372681,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,,,13001.0,0.0,ET,,3005.0,0.3015035712444841,3005.0,0.3015035712444841,0.0,0.0,0.05468750020372681,1
E2,,3.0,14934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,27.27272727272727,1.482336042383075,0.08593750032014214,0
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,12.5,0.4036799088257548,0.18750000069849193,0
E2,,,9193.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.0,1
E2,,,11318.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,,,7467.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.01562500005820766,1
E2,,,8577.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.02343750008731149,0
E2,,3.0,7467.0,0.00781250002910383,ET,3.0,6705.0,0.04778749233452046,6705.0,0.04778749233452046,4.838709677419355,0.2431679526089428,0.4843750018044375,1
E2,56.873574018478394,3.0,9193.0,0.01562500005820766,ET,3.0,,0.0,,0.0,9.090909090909092,0.5604159107819793,0.5156250019208528,0
E2,,,6967.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.03906250014551915,1
E2,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E2,,,6500.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.00781250002910383,1
E2,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E2,,,14934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E2,,,18386.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.14062500052386895,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.27343750101863407,0
E2,,,11318.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.17187500064028427,0
E2,,,6967.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.10937500040745363,1
E2,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.1015625003783498,0
E2,,,7467.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.01562500005820766,1
E2,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E2,,,8577.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.1562500005820766,1
E2,,,9193.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.09375000034924597,0
E2,,,6967.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.0,1
E2,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,,,6967.0,0.0,ET,,6705.0,0.04778749233452046,6705.0,0.04778749233452046,0.0,0.0,0.02343750008731149,1
E2,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.08593750032014214,0
E2,,,6500.0,0.0,ET,,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,0.0,0.0,0.01562499976716936,3
E2,,,6065.0,0.0,ET,,4452.0,0.015908041232919078,3836.5,0.014713238618405459,0.0,0.0,0.07031249895226212,2
E2,,,6500.0,0.0,ET,,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,0.0,0.0,0.10156249848660084,3
E2,,,6065.0,0.0,ET,,4452.0,0.015908041232919078,3836.5,0.014713238618405459,0.0,0.0,0.023437499650754038,2
E2,20.11492379506429,3.0,6500.0,0.05468749918509276,ET,3.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,4.12573673870334,0.17952024669170014,3.976562440744602,3
E2,7.8211755355199175,3.0,6967.0,0.05468749918509276,ET,3.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.143712574850299,0.17200000327825543,5.218749922234566,2
E2,37.765379905700684,3.25,6967.0,0.03124999953433872,ET,4.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,4.7272727272727275,0.2616960516319267,2.148437467985787,3
E2,3.101081609725952,3.6666666666666665,6967.0,0.023437499650754038,ET,5.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,6.707317073170732,0.4365436667718937,1.2812499809078874,2
E2,,,6967.0,0.0,ET,,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,0.0,0.0,0.046874999301508076,3
E2,,,6065.0,0.0,ET,,4452.0,0.015908041232919078,3836.5,0.014713238618405459,0.0,0.0,0.03124999953433872,2
E2,27.591270685195923,4.0,9853.0,0.01562499976716936,ET,4.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,9.090909090909092,0.3766078445820832,0.6874999897554518,3
E2,,3.0,7467.0,0.00781249988358468,ET,3.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,2.6785714285714284,0.13017598345613504,0.8749999869614842,2
E2,,,6967.0,0.0,ET,,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,0.0,0.0,0.5156249923165889,3
E2,,3.0,6967.0,0.00781249988358468,ET,3.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.225806451612903,0.1431999706745152,0.7265624891733752,2
E2,,,6967.0,0.0,ET,,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,0.0,0.0,0.42187499371357273,3
E2,,3.0,6967.0,0.00781249988358468,ET,3.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.75,0.14326404566669396,0.6249999906867744,2
E2,25.88237863779068,3.2,6967.0,0.0390624994179234,ET,4.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,3.7122969837587005,0.18576010784864266,3.367187449824997,3
E2,30.104791462421417,3.2,6967.0,0.0390624994179234,ET,4.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.292181069958848,0.14899205194425508,3.7968749434221545,2
E2,9.718791593204845,3.25,8577.0,0.09374999860301615,ET,4.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,3.0927835051546393,0.17731170837116678,9.851562353200281,3
E2,9.024488230546316,3.230769230769231,7467.0,0.10156249848660084,ET,5.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.153153153153153,0.15971269220541878,10.406249844934793,2
E2,49.343631982803345,3.0,6967.0,0.023437499650754038,ET,3.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,8.823529411764707,0.4079999341368685,0.7968749881256374,3
E2,28.024668216705322,3.5,6500.0,0.01562499976716936,ET,4.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,3.684210526315789,0.18262397225761456,1.484374977881089,2
E2,46.62226986885071,3.0,6967.0,0.01562499976716936,ET,3.0,5385.0,0.07270707553514845,4564.333333333333,0.045325398933975615,6.0606060606060606,0.30035189836692966,0.7734374884748834,3
E2,14.182834386825562,3.3333333333333335,6967.0,0.046874999301508076,ET,4.0,4452.0,0.015908041232919078,3836.5,0.014713238618405459,7.017543859649122,0.3131203306746434,2.2265624668216337,2
E2,64.4384355545044,3.0,6967.0,0.01562500005820766,ET,3.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,9.230769230769232,0.5448319038183685,0.507812501891749,1
E2,13.523435473442078,3.0,10560.0,0.02343750008731149,ET,3.0,,0.0,,0.0,2.4193548387096775,0.11932794049131848,2.906250010826625,0
E2,23.683112859725952,3.0,11318.0,0.02343750008731149,ET,3.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,4.591836734693878,0.16377624185299963,1.5312500057043508,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.3906250014551915,0
E2,,,10560.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.3906250014551915,1
E2,,,,0.0,ET,,,0.0,,0.0,0.0,0.0,0.10937500040745363,0
E2,,,10560.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.03906250014551915,1
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,2.727272727272727,0.10582394937360268,0.8593750032014214,0
E2,,4.0,13001.0,0.00781250002910383,ET,4.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,3.8461538461538463,0.3639359040704962,0.8125000030267984,1
E2,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0781250002910383,0
E2,,3.0,9853.0,0.00781250002910383,ET,3.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,17.647058823529413,0.6715519378764627,0.13281250049476512,1
E2,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.1250000004656613,0
E2,,,9853.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.16406250061118044,1
E2,,,6967.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.601562502240995,1
E2,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.13281250049476512,0
E2,,,9853.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.16406250061118044,1
E2,,,10560.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.14062500052386895,0
E2,,,9853.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,0.03906250014551915,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.6953125025902409,0
E2,13.59322452545166,3.0,13934.0,0.05468750020372681,ET,3.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,8.823529411764707,0.31612776337611587,1.8593750069267116,1
E2,13.810206651687622,3.2,13001.0,0.03906250014551915,ET,4.0,,0.0,,0.0,2.5,0.10188799389410017,5.0000000186264515,0
E2,7.157077312469482,3.0,13001.0,0.05468750020372681,ET,3.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,1.6191210485736314,0.0795520845038894,10.132812537747668,1
E2,105.25568985939026,3.0,13934.0,0.01562500005820766,ET,3.0,,0.0,,0.0,5.0,0.10921601246750359,0.9375000034924597,0
E2,,,13934.0,0.0,ET,,3221.0,0.007190504194163002,3221.0,0.007190504194163002,0.0,0.0,1.4531250054133125,1
E2,13.455805391073227,3.111111111111111,11318.0,0.07031250026193447,ET,4.0,,0.0,,0.0,4.886561954624781,0.22089611821210428,4.476562516676495,0
E2,20.41750316619873,3.1666666666666665,,0.04687500017462298,ET,4.0,3221.0,0.007190504194163002,3221.0,0.007190504194163002,5.621301775147929,0.3077760350248815,2.6406250098370947,1
E2,,,10560.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.02343750008731149,1
E2,,,7467.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.01562500005820766,0
E2,,,11318.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.0,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.0,0
E2,60.068986892700195,3.0,13001.0,0.01562500005820766,ET,3.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,10.526315789473683,0.5248000864863399,0.44531250165891834,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.27343750101863407,0
E2,35.99044601122538,3.0,13934.0,0.03125000011641532,ET,3.0,,0.0,,0.0,6.451612903225806,0.3537600873178247,1.4531250054133125,0
E2,,,13001.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.19531250072759576,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.03125000011641532,0
E2,,,10560.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.14062500052386895,1
E2,,3.0,13001.0,0.00781250002910383,ET,3.0,,0.0,,0.0,12.5,0.23187212732386636,0.18750000069849193,0
E2,,,10560.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.08593750032014214,1
E2,,,9853.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.03906250014551915,0
E2,,,9853.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.01562500005820766,1
E2,,,6967.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E2,,,10560.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.16406250061118044,1
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,,0.0,,0.0,12.5,0.3111040231254102,0.18750000069849193,0
E2,,,9193.0,0.0,ET,,4154.0,0.17406419214751362,4154.0,0.17406419214751362,0.0,0.0,0.00781250002910383,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.00781250002910383,0
E2,11.609518051147461,3.4,13001.0,0.03906250014551915,ET,4.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,15.04424778761062,0.8625282006804951,0.8828125032887328,1
E2,15.369210869073868,3.3333333333333335,13934.0,0.07031250026193447,ET,5.0,,0.0,,0.0,3.3936651583710407,0.18300823935496896,6.906250025727786,0
E2,40.71682047843933,3.0,13934.0,0.01562500005820766,ET,3.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,3.896103896103896,0.1575360080507994,1.20312500448199,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.3046875011350494,0
E2,28.50392738978068,3.5,13001.0,0.03125000011641532,ET,4.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,4.0,0.23376010445416012,2.7343750101863407,1
E2,13.858774979909262,3.25,11318.0,0.03125000011641532,ET,4.0,,0.0,,0.0,3.1784841075794623,0.14908798094499104,3.1953125119034667,0
E2,,3.0,13001.0,0.00781250002910383,ET,3.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,8.571428571428571,0.3224000346750022,0.27343750101863407,1
E2,,,13001.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.18750000069849193,0
E2,,3.0,13001.0,0.00781250002910383,ET,3.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,9.090909090909092,0.4802878963958021,0.2578125009604264,1
E2,,,13934.0,0.0,ET,,,0.0,,0.0,0.0,0.0,0.17187500064028427,0
E2,,3.0,13934.0,0.00781250002910383,ET,3.0,4154.0,0.17406419214751362,4154.0,0.17406419214751362,4.761904761904762,0.2603840092583895,0.4921875018335413,1
E2,38.10353136062622,3.0,9193.0,0.02343750008731149,ET,3.0,,0.0,,0.0,9.574468085106384,0.4053439960082769,0.7343750027357601,0
E3,,4.0,23424.0,0.00781249988358468,NE,4.0,,0.0,,0.0,2.3809523809523805,0.1481920458645814,1.3124999804422264,0
E3,,3.0,23424.0,0.00781249988358468,NE,3.0,,0.0,,0.0,1.6393442622950818,0.0714242447700464,1.4296874786959965,0
E3,12.054523600472344,3.2,17147.0,0.0781249988358468,NE,4.0,6277.0,0.007545145125854752,2669.285714285714,0.007545145125854752,6.4646464646464645,0.28851162212324705,3.8671874423744166,1
E3,37.31177508831024,3.0,23424.0,0.023437499650754038,NE,3.0,6277.0,0.007545145125854752,2669.285714285714,0.007545145125854752,3.125,0.10934397415304223,2.2499999664723878,1
E3,15.429111446653094,3.125,23424.0,0.06249999906867744,NE,4.0,,0.0,,0.0,6.493506493506493,0.285087707860951,3.007812455180102,0
E3,97.7623462677002,3.5,17147.0,0.01562499976716936,NE,4.0,,0.0,,0.0,3.482587064676617,0.18073580889797497,1.5703124766005208,0
E3,92.2713713645935,3.0,23424.0,0.01562499976716936,NE,3.0,,0.0,,0.0,2.9850746268656714,0.12710410912179784,1.5703124766005208,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.15624999767169362,0
E3,,,23424.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.3359374949941413,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.00781249988358468,0
E3,,,17147.0,0.0,NE,,,0.0,,0.0,0.0,0.0,0.0,0
